incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,detection_case,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000119,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:47:42+02:00,2025-08-27 00:47:44+02:00,ECI:1067839.0,128.0,temporal_local_drop,73.46,74.66,72.0,High,False
INC-000120,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:47:53+02:00,2025-08-27 00:47:54+02:00,ECI:3631414.0,214.0,temporal_local_drop,79.32,85.3,72.0,High,False
INC-000121,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:48:10+02:00,2025-08-27 00:48:11+02:00,ECI:1066034.0,348.0,radio_limited_degradation,71.54,72.94,69.82,High,False
INC-000122,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:48:33+02:00,2025-08-27 00:48:34+02:00,ECI:1066034.0,124.0,radio_limited_degradation,71.35,85.59,55.01,High,False
INC-000123,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:49:01+02:00,2025-08-27 00:49:02+02:00,ECI:3631422.0,212.0,temporal_local_drop,73.57,74.85,72.0,High,False
INC-000124,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:49:53+02:00,2025-08-27 00:49:53+02:00,EARFCN:41186.0|PCI:348.0,348.0,ca_underperformance,87.22,86.33,88.3,High,False
INC-000125,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:49:55+02:00,2025-08-27 00:49:55+02:00,ECI:1070898.0,212.0,radio_limited_degradation,71.99,69.74,74.74,High,False
INC-000126,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:10+02:00,2025-08-27 00:50:10+02:00,ECI:1070898.0,212.0,temporal_local_drop,76.67,80.8,71.63,High,False
INC-000127,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:18+02:00,2025-08-27 00:50:18+02:00,ECI:1070898.0,212.0,temporal_local_drop,84.56,94.83,72.0,High,False
INC-000128,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:34+02:00,2025-08-27 00:50:34+02:00,ECI:1070898.0,212.0,temporal_local_drop,84.35,94.46,72.0,High,False
INC-000129,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:42+02:00,2025-08-27 00:50:42+02:00,ECI:1070898.0,212.0,temporal_local_drop,65.86,57.72,75.8,High,False
INC-000130,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:59+02:00,2025-08-27 00:51:00+02:00,ECI:3631423.0,213.0,radio_limited_degradation,69.25,67.52,71.37,High,False
INC-000131,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:19+02:00,2025-08-27 00:51:20+02:00,ECI:3631423.0,213.0,temporal_local_drop,68.87,72.92,63.91,High,False
INC-000132,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:31+02:00,2025-08-27 00:51:31+02:00,ECI:1070901.0,348.0,radio_limited_degradation,66.77,72.23,60.1,High,False
INC-000133,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:51+02:00,2025-08-27 00:51:52+02:00,ECI:3631430.0,210.0,rb_conditioned_expected_underperformance,62.13,50.05,76.9,Medium,True
INC-000134,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:54+02:00,2025-08-27 00:51:56+02:00,ECI:3631430.0,210.0,radio_limited_degradation,88.21,78.57,100.0,Medium,False
INC-000135,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:21+02:00,2025-08-27 00:52:22+02:00,ECI:3631420.0,210.0,radio_limited_degradation,76.73,89.42,61.21,High,False
INC-000136,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:29+02:00,2025-08-27 00:52:29+02:00,ECI:1068852.0,112.0,radio_limited_degradation,73.44,84.54,59.87,High,False
INC-000137,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:36+02:00,2025-08-27 00:52:36+02:00,ECI:1067286.0,212.0,ca_underperformance,87.23,90.11,83.71,High,False
INC-000138,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:44+02:00,2025-08-27 00:52:46+02:00,ECI:3631430.0,210.0,radio_limited_degradation,77.54,82.07,83.43,High,False
INC-000139,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:53+02:00,2025-08-27 00:52:54+02:00,ECI:3631430.0,210.0,temporal_local_drop,81.05,88.46,72.0,High,False
INC-000140,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:02+02:00,2025-08-27 00:53:03+02:00,ECI:3631432.0,210.0,temporal_local_drop,73.47,82.88,75.56,High,False
INC-000141,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:08+02:00,2025-08-27 00:53:09+02:00,ECI:1067296.0,110.0,ca_underperformance,62.75,76.57,55.59,Medium,False
INC-000142,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:11+02:00,2025-08-27 00:53:13+02:00,ECI:1068852.0,210.0,radio_limited_degradation,72.98,88.53,62.83,High,False
INC-000143,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:36+02:00,2025-08-27 00:53:37+02:00,ECI:1067289.0,110.0,radio_limited_degradation,61.3,67.98,55.57,Medium,False
INC-000144,542020041221088+20250827111708+Fiji-Nadi-LTE-DL-D!20250827110046,2025-08-27 00:58:44+02:00,2025-08-27 00:58:44+02:00,EARFCN:41384.0|PCI:81.0,81.0,temporal_local_drop,67.4,51.74,86.55,High,False
INC-000145,542020041221088+20250827111708+Fiji-Nadi-LTE-DL-D!20250827110046,2025-08-27 00:59:34+02:00,2025-08-27 00:59:36+02:00,ECI:1070366.0,333.0,radio_limited_degradation,75.13,89.44,57.64,High,False
INC-000146,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,2025-08-27 01:00:57+02:00,2025-08-27 01:00:57+02:00,ECI:1070356.0,333.0,temporal_local_drop,77.44,58.98,100.0,High,False
INC-000147,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,2025-08-27 01:01:47+02:00,2025-08-27 01:01:48+02:00,ECI:1070366.0,333.0,radio_limited_degradation,59.16,65.47,64.15,Medium,False
INC-000148,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,2025-08-27 01:02:47+02:00,2025-08-27 01:02:48+02:00,ECI:1070366.0,333.0,temporal_local_drop,58.08,61.85,70.12,Medium,False
INC-000149,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:26+02:00,2025-08-27 01:03:27+02:00,ECI:1073430.0,80.0,radio_limited_degradation,64.99,69.99,71.96,Medium,False
INC-000150,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:32+02:00,2025-08-27 01:03:33+02:00,ECI:1073468.0,80.0,rb_conditioned_expected_underperformance,55.74,59.4,51.27,Medium,False
INC-000151,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:37+02:00,2025-08-27 01:03:44+02:00,ECI:1073460.0,82.0,ca_underperformance,74.98,90.81,73.55,High,False
INC-000152,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:52+02:00,2025-08-27 01:03:53+02:00,ECI:1067318.0,82.0,radio_limited_degradation,73.41,91.0,66.07,High,False
INC-000153,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:59+02:00,2025-08-27 01:03:59+02:00,ECI:1067335.0,108.0,ca_underperformance,87.36,81.17,94.93,High,False
INC-000154,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:04:21+02:00,2025-08-27 01:04:21+02:00,ECI:1067325.0,108.0,rb_conditioned_expected_underperformance,70.1,70.21,69.96,High,False
INC-000155,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:04:52+02:00,2025-08-27 01:04:53+02:00,ECI:1067315.0,108.0,ca_underperformance,54.44,54.14,55.59,Medium,False
INC-000156,542020041221088+20250827112909+Fiji-Nadi-LTE-DL-D!20250827110725,2025-08-27 01:07:22+02:00,2025-08-27 01:07:23+02:00,ECI:1068850.0,111.0,rb_conditioned_expected_underperformance,64.45,56.52,74.14,Medium,False
INC-000157,542020041221088+20250827113229+Fiji-Nadi-LTE-DL-D!20250827110935,2025-08-27 01:08:23+02:00,2025-08-27 01:08:25+02:00,ECI:1068850.0,348.0,ca_underperformance,63.61,70.18,57.76,Medium,False
INC-000158,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:12:01+02:00,2025-08-27 01:12:01+02:00,ECI:1072190.0,448.0,temporal_local_drop,80.67,64.86,100.0,High,False
INC-000159,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:12:33+02:00,2025-08-27 01:12:33+02:00,ECI:1072180.0,448.0,radio_limited_degradation,69.66,85.49,50.32,High,False
INC-000160,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:13:03+02:00,2025-08-27 01:13:03+02:00,ECI:1072183.0,215.0,ca_underperformance,70.08,72.6,66.99,High,False
INC-000161,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:13:06+02:00,2025-08-27 01:13:06+02:00,ECI:1068343.0,50.0,ca_underperformance,84.3,86.63,81.46,High,False
INC-000162,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:13:43+02:00,2025-08-27 01:13:43+02:00,ECI:1067296.0,110.0,radio_limited_degradation,66.96,69.29,64.11,High,False
INC-000163,542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,2025-08-27 01:14:35+02:00,2025-08-27 01:14:36+02:00,ECI:3631422.0,212.0,ca_underperformance,72.47,71.59,73.55,High,False
INC-000164,542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,2025-08-27 01:15:16+02:00,2025-08-27 01:15:22+02:00,ECI:3625799.0,116.0,radio_limited_degradation,73.02,70.98,75.51,Medium,False
INC-000165,542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,2025-08-27 01:15:34+02:00,2025-08-27 01:15:34+02:00,ECI:3625779.0,116.0,ca_underperformance,66.81,66.46,67.23,High,False
INC-000166,542020041221088+20250827114630+Fiji-Nadi-LTE-DL-D!20250827111815,2025-08-27 01:16:13+02:00,2025-08-27 01:16:13+02:00,ECI:3625779.0,116.0,ca_underperformance,73.16,51.7,99.39,High,False
INC-000167,542020041221088+20250827114630+Fiji-Nadi-LTE-DL-D!20250827111815,2025-08-27 01:18:07+02:00,2025-08-27 01:18:09+02:00,ECI:3631412.0,212.0,temporal_local_drop,82.78,91.6,72.0,High,False
INC-000168,542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,2025-08-27 01:20:42+02:00,2025-08-27 01:20:42+02:00,ECI:1070868.0,348.0,temporal_local_drop,80.3,76.08,85.45,High,False
INC-000169,542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,2025-08-27 01:22:05+02:00,2025-08-27 01:22:06+02:00,ECI:1066037.0,124.0,temporal_local_drop,77.78,82.5,72.0,High,False
INC-000170,542020041221088+20250827115331+Fiji-Nadi-LTE-DL-D!20250827112239,2025-08-27 01:22:36+02:00,2025-08-27 01:22:37+02:00,ECI:1066038.0,125.0,temporal_local_drop,72.77,73.4,72.0,High,False
INC-000171,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:22:50+02:00,2025-08-27 01:22:51+02:00,ECI:1066038.0,123.0,radio_limited_degradation,70.73,68.55,73.39,High,False
INC-000172,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:23:06+02:00,2025-08-27 01:23:08+02:00,ECI:1066038.0,123.0,ca_underperformance,69.87,63.41,93.39,High,False
INC-000173,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:23:19+02:00,2025-08-27 01:23:21+02:00,ECI:1066038.0,123.0,radio_limited_degradation,77.8,81.24,83.55,High,False
INC-000174,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:23:32+02:00,2025-08-27 01:23:33+02:00,ECI:1066038.0,123.0,temporal_local_drop,75.91,79.11,72.0,High,False
INC-000175,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:23:41+02:00,2025-08-27 01:23:42+02:00,ECI:1066038.0,123.0,temporal_local_drop,77.38,81.78,76.41,High,False
INC-000176,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:23:52+02:00,2025-08-27 01:23:53+02:00,ECI:1066038.0,123.0,radio_limited_degradation,78.52,83.6,73.6,High,False
INC-000177,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:24:04+02:00,2025-08-27 01:24:05+02:00,ECI:1066038.0,123.0,temporal_local_drop,80.41,65.42,100.0,High,False
INC-000178,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:24:21+02:00,2025-08-27 01:24:21+02:00,ECI:1066038.0,123.0,temporal_local_drop,69.49,67.43,72.0,High,False
INC-000179,542020041221088+20250827115912+Fiji-Nadi-LTE-DL-D!20250827112451,2025-08-27 01:24:37+02:00,2025-08-27 01:24:39+02:00,ECI:1066038.0,123.0,temporal_local_drop,74.93,77.32,72.0,Medium,False
INC-000180,542020041221088+20250827120512+Fiji-Nadi-LTE-DL-D!20250827112702,2025-08-27 01:25:00+02:00,2025-08-27 01:25:00+02:00,ECI:1067151.0,339.0,temporal_local_drop,74.85,65.05,86.83,High,False
INC-000181,542020041221088+20250827120512+Fiji-Nadi-LTE-DL-D!20250827112702,2025-08-27 01:25:12+02:00,2025-08-27 01:25:12+02:00,ECI:1067041.0,339.0,temporal_local_drop,76.09,79.44,72.0,High,False
INC-000182,542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,2025-08-27 01:27:41+02:00,2025-08-27 01:27:42+02:00,ECI:1072702.0,393.0,ca_underperformance,54.4,57.01,51.2,Medium,False
INC-000183,542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,2025-08-27 01:28:07+02:00,2025-08-27 01:28:08+02:00,ECI:1065532.0,134.0,temporal_local_drop,64.3,66.32,61.83,Medium,False
INC-000184,542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,2025-08-27 01:28:30+02:00,2025-08-27 01:28:30+02:00,ECI:1072692.0,394.0,temporal_local_drop,70.54,67.77,73.92,High,False
INC-000185,542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,2025-08-27 01:28:58+02:00,2025-08-27 01:29:00+02:00,ECI:1065675.0,321.0,radio_limited_degradation,85.15,84.53,86.59,High,False
INC-000186,542020041221088+20250827121333+Fiji-Nadi-LTE-DL-D!20250827112914,2025-08-27 01:29:11+02:00,2025-08-27 01:29:12+02:00,ECI:1065675.0,321.0,radio_limited_degradation,71.49,73.26,82.99,High,False
INC-000187,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:29:22+02:00,2025-08-27 01:29:22+02:00,ECI:1069516.0,403.0,radio_limited_degradation,86.89,76.17,100.0,High,False
INC-000188,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:29:25+02:00,2025-08-27 01:29:27+02:00,ECI:1069516.0,403.0,ca_underperformance,88.29,81.57,100.0,High,False
INC-000189,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:29:38+02:00,2025-08-27 01:29:39+02:00,ECI:1067213.0,341.0,temporal_local_drop,72.05,73.1,73.66,High,False
INC-000190,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:30:02+02:00,2025-08-27 01:30:04+02:00,ECI:1067213.0,341.0,radio_limited_degradation,76.2,82.38,95.86,High,False
INC-000191,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:30:19+02:00,2025-08-27 01:30:20+02:00,ECI:1072439.0,394.0,ca_underperformance,77.69,74.6,97.01,High,False
INC-000192,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:30:23+02:00,2025-08-27 01:30:24+02:00,ECI:1072439.0,394.0,radio_limited_degradation,74.25,74.78,73.6,High,False
INC-000193,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:30:31+02:00,2025-08-27 01:30:31+02:00,ECI:1072439.0,394.0,ca_underperformance,94.46,89.92,100.0,Critical,False
INC-000194,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:30:40+02:00,2025-08-27 01:30:41+02:00,ECI:1072439.0,394.0,ca_underperformance,96.52,93.67,100.0,Critical,False
INC-000195,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:30:49+02:00,2025-08-27 01:30:49+02:00,ECI:1072439.0,394.0,ca_underperformance,93.35,89.01,98.66,Critical,False
INC-000196,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:30:59+02:00,2025-08-27 01:30:59+02:00,ECI:1072439.0,394.0,ca_underperformance,97.58,95.73,99.85,Critical,False
INC-000197,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:31:14+02:00,2025-08-27 01:31:14+02:00,ECI:1072439.0,394.0,temporal_local_drop,78.63,84.05,72.0,High,False
INC-000198,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:31:18+02:00,2025-08-27 01:31:18+02:00,ECI:1072439.0,394.0,temporal_local_drop,75.58,78.5,72.0,High,False
INC-000199,542020041221088+20250827122034+Fiji-Nadi-LTE-DL-D!20250827113125,2025-08-27 01:31:23+02:00,2025-08-27 01:31:23+02:00,ECI:1072439.0,394.0,temporal_local_drop,77.71,82.39,72.0,High,False
INC-000200,542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,2025-08-27 01:31:39+02:00,2025-08-27 01:31:39+02:00,ECI:1072439.0,394.0,temporal_local_drop,72.11,77.15,65.95,High,False
INC-000201,542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,2025-08-27 01:31:59+02:00,2025-08-27 01:31:59+02:00,ECI:1072439.0,394.0,temporal_local_drop,89.47,87.45,91.94,High,False
INC-000202,542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,2025-08-27 01:32:05+02:00,2025-08-27 01:32:06+02:00,ECI:1072436.0,394.0,temporal_local_drop,53.62,47.86,63.34,Medium,False
INC-000203,542020041221088+20250827122335+Fiji-Nadi-LTE-DL-D!20250827113336,2025-08-27 01:33:30+02:00,2025-08-27 01:33:30+02:00,ECI:1072404.0,393.0,temporal_local_drop,77.76,68.91,88.57,High,False
INC-000204,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:33:52+02:00,2025-08-27 01:33:52+02:00,ECI:1072404.0,393.0,radio_limited_degradation,77.98,81.56,73.6,High,False
INC-000205,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:34:02+02:00,2025-08-27 01:34:02+02:00,ECI:1072445.0,393.0,temporal_local_drop,76.93,80.97,72.0,High,False
INC-000206,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:34:11+02:00,2025-08-27 01:34:12+02:00,ECI:1072446.0,394.0,ca_underperformance,95.69,92.62,100.0,Critical,False
INC-000207,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:34:20+02:00,2025-08-27 01:34:20+02:00,ECI:1072446.0,394.0,temporal_local_drop,80.05,86.64,72.0,High,False
INC-000208,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:34:28+02:00,2025-08-27 01:34:29+02:00,ECI:1072446.0,394.0,temporal_local_drop,81.5,89.28,72.0,High,False
INC-000209,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:34:37+02:00,2025-08-27 01:34:38+02:00,ECI:1072446.0,394.0,temporal_local_drop,78.37,60.67,100.0,High,False
INC-000210,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:34:45+02:00,2025-08-27 01:34:46+02:00,ECI:1072446.0,394.0,ca_underperformance,86.99,90.19,100.0,High,False
INC-000211,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:35:17+02:00,2025-08-27 01:35:18+02:00,ECI:1072446.0,394.0,ca_underperformance,96.22,97.68,100.0,Critical,False
INC-000212,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:35:29+02:00,2025-08-27 01:35:30+02:00,ECI:1072446.0,394.0,ca_underperformance,90.8,83.27,100.0,Critical,False
INC-000213,542020041221088+20250827122555+Fiji-Nadi-LTE-DL-D!20250827113546,2025-08-27 01:35:41+02:00,2025-08-27 01:35:43+02:00,ECI:1072446.0,394.0,ca_underperformance,96.61,93.84,100.0,High,False
INC-000214,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:36:00+02:00,2025-08-27 01:36:01+02:00,ECI:1067050.0,338.0,radio_limited_degradation,77.57,80.82,73.6,High,False
INC-000215,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:36:25+02:00,2025-08-27 01:36:26+02:00,ECI:1067050.0,338.0,radio_limited_degradation,62.19,66.44,57.0,Medium,False
INC-000216,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:36:49+02:00,2025-08-27 01:36:50+02:00,ECI:1069346.0,403.0,temporal_local_drop,65.55,60.22,75.88,High,False
INC-000217,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:36:59+02:00,2025-08-27 01:36:59+02:00,ECI:1072439.0,394.0,ca_underperformance,67.18,67.25,67.1,High,False
INC-000218,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:37:12+02:00,2025-08-27 01:37:14+02:00,ECI:1065532.0,134.0,radio_limited_degradation,75.02,77.19,73.6,High,False
INC-000219,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:37:26+02:00,2025-08-27 01:37:28+02:00,ECI:1065532.0,134.0,ca_underperformance,81.78,66.87,100.0,Medium,False
INC-000220,542020041221088+20250827122836+Fiji-Nadi-LTE-DL-D!20250827113757,2025-08-27 01:37:50+02:00,2025-08-27 01:37:51+02:00,ECI:1065675.0,321.0,radio_limited_degradation,74.2,75.99,91.03,High,False
INC-000221,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,2025-08-27 01:38:11+02:00,2025-08-27 01:38:13+02:00,ECI:1065524.0,133.0,temporal_local_drop,65.5,63.22,68.67,Medium,False
INC-000222,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,2025-08-27 01:38:16+02:00,2025-08-27 01:38:17+02:00,ECI:1065524.0,133.0,ca_underperformance,95.66,92.11,100.0,Critical,False
INC-000223,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,2025-08-27 01:38:42+02:00,2025-08-27 01:38:43+02:00,ECI:1069374.0,137.0,temporal_local_drop,79.67,76.36,87.74,High,False
INC-000224,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,2025-08-27 01:39:17+02:00,2025-08-27 01:39:17+02:00,ECI:1073724.0,361.0,radio_limited_degradation,76.3,78.06,74.14,High,False
INC-000225,542020041221088+20250827123136+Fiji-Nadi-LTE-DL-D!20250827114007,2025-08-27 01:39:30+02:00,2025-08-27 01:39:31+02:00,ECI:1069377.0,137.0,radio_limited_degradation,74.26,90.95,54.73,High,False
